acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1863493,,[],,,[],03/28/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863492,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863491,D1398980,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}]",04/16/2025,Approved w/Conditions,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1863490,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863489,,[],,,[],03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (03/31/2025),Export License Application
Z1863488,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': ''}, {'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': ''}]",03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863487,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863486,,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",,,[],03/28/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1863485,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1863484,D1398973,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/03/2025', 'closedDate': '04/08/2025'}]",04/11/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863483,,[],04/14/2025,Returned Without Action,[],03/28/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1863482,,[],,,[],03/28/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863481,,[],,,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863480,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863479,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1863478,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863477,D1398966,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}]",04/07/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863476,,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}]",,,[],03/28/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863475,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863474,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/03/2025),Export License Application
Z1863473,,[],,,[],03/28/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863472,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1863471,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1863470,,[],,,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/11/2025),Export License Application
Z1863469,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1863468,,[],,,[],03/28/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863467,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863466,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863465,,"[{'agency': 'Department of Defense', 'referralDate': '04/04/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/04/2025', 'closedDate': '04/10/2025'}]",04/11/2025,Returned Without Action,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863464,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/04/2025),Re-Export License Application
Z1863463,,"[{'agency': 'Department of State', 'referralDate': '04/04/2025', 'closedDate': '04/10/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': ''}]",03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1863462,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863461,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863460,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863459,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863458,,[],,,[],03/28/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863457,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1863456,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/03/2025),Export License Application
Z1863455,F1398945,[],04/15/2025,Approved w/Conditions,[],03/28/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
Z1863454,,[],,,[],03/28/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863453,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863452,D1398941,"[{'agency': 'Department of Defense', 'referralDate': '04/07/2025', 'closedDate': '04/08/2025'}]",04/09/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863451,,[],,,[],03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863450,D1398939,"[{'agency': 'Department of Defense', 'referralDate': '04/07/2025', 'closedDate': '04/09/2025'}]",04/09/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863449,,[],04/03/2025,Returned Without Action,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1863448,,[],,,[],03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1863447,D1398936,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of Energy', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/03/2025', 'closedDate': '04/16/2025'}]",04/16/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863446,,[],,,[],03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1863445,D1398934,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/03/2025', 'closedDate': '04/03/2025'}]",04/09/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863444,,[],,,[],03/28/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863443,,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/04/2025'}]",,,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863442,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863441,,[],,,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/02/2025),Commodity Classification Request
Z1863440,D1398930,"[{'agency': 'Department of Defense', 'referralDate': '04/04/2025', 'closedDate': '04/07/2025'}]",04/09/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863439,,[],,,[],03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863438,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': ''}, {'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': ''}]",03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863437,D1398927,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}]",04/09/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863436,,[],,,[],03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863435,,[],,,[],03/28/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863434,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1863433,D1398924,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of Energy', 'referralDate': '04/03/2025', 'closedDate': '04/04/2025'}, {'agency': 'Department of State', 'referralDate': '04/03/2025', 'closedDate': '04/16/2025'}]",04/16/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863432,,[],,,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863431,,[],,,[],03/28/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1863430,D1398921,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}]",04/16/2025,Approved w/Conditions,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1863429,,[],04/09/2025,Returned Without Action,[],03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1863428,,[],,,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863427,,[],,,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863426,D1398917,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}]",04/14/2025,Approved w/Conditions,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1863425,D1398916,"[{'agency': 'Department of Defense', 'referralDate': '04/07/2025', 'closedDate': '04/09/2025'}, {'agency': 'Department of State', 'referralDate': '04/07/2025', 'closedDate': '04/08/2025'}]",04/09/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863424,D1398915,"[{'agency': 'Department of Defense', 'referralDate': '04/04/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/04/2025', 'closedDate': '04/07/2025'}]",04/09/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863423,,[],,,[],03/28/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863422,,"[{'agency': 'Department of Energy', 'referralDate': '04/03/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/03/2025', 'closedDate': '04/16/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/03/2025', 'closedDate': ''}]",03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1863421,D1398912,"[{'agency': 'Department of Defense', 'referralDate': '04/04/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/04/2025', 'closedDate': '04/08/2025'}]",04/09/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863420,,"[{'agency': 'Department of Defense', 'referralDate': '04/16/2025', 'closedDate': '04/16/2025'}, {'agency': 'Department of State', 'referralDate': '04/16/2025', 'closedDate': '04/16/2025'}]",04/16/2025,Returned Without Action,[],03/28/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1863419,,[],,,[],03/28/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863418,,[],,,[],03/28/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863417,D1398908,"[{'agency': 'Department of Defense', 'referralDate': '04/07/2025', 'closedDate': '04/08/2025'}, {'agency': 'Department of State', 'referralDate': '04/07/2025', 'closedDate': '04/07/2025'}]",04/14/2025,Approved w/Conditions,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1863416,,[],,,[],03/28/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1863415,,[],,,[],03/28/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863414,,[],04/11/2025,Returned Without Action,[],03/28/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1863413,D1398904,"[{'agency': 'Department of Defense', 'referralDate': '04/04/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of Energy', 'referralDate': '04/04/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '04/04/2025', 'closedDate': '04/16/2025'}]",04/16/2025,Approved w/Conditions,[],03/28/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1863412,,[],,,[],03/28/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1863411,,[],,,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863410,,[],,,[],03/28/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1863409,D1398900,"[{'agency': 'Department of Defense', 'referralDate': '04/10/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/10/2025', 'closedDate': '04/15/2025'}]",04/16/2025,Approved w/Conditions,[],03/28/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1863408,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1863407,,[],,,[],03/28/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1863406,G199121,"[{'agency': 'Department of Defense', 'referralDate': '03/31/2025', 'closedDate': '04/04/2025'}]",04/09/2025,Completed,[],03/28/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
