acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1854936,D1391026,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/29/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/30/2025'}]",04/11/2025,Approved w/Conditions,[],01/14/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854935,D1391025,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '02/18/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '01/23/2025'}]",03/17/2025,Approved w/Conditions,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Re-Export License Application
Z1854934,G198433,"[{'agency': 'Department of Defense', 'referralDate': '01/17/2025', 'closedDate': '01/24/2025'}]",01/25/2025,Completed,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1854933,,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '01/23/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '02/21/2025'}]",03/19/2025,Returned Without Action,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854932,D1391023,"[{'agency': 'Department of Defense', 'referralDate': '01/14/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/14/2025', 'closedDate': '02/13/2025'}]",03/17/2025,Approved w/Conditions,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854931,D1391022,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/22/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/23/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854930,D1391021,"[{'agency': 'Department of Defense', 'referralDate': '01/14/2025', 'closedDate': '01/16/2025'}, {'agency': 'Department of State', 'referralDate': '01/14/2025', 'closedDate': '01/15/2025'}]",01/16/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854929,D1391020,"[{'agency': 'Department of Defense', 'referralDate': '01/17/2025', 'closedDate': '01/23/2025'}, {'agency': 'Department of State', 'referralDate': '01/17/2025', 'closedDate': '02/03/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854928,D1391019,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/15/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/23/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854927,D1391018,"[{'agency': 'Department of Defense', 'referralDate': '01/24/2025', 'closedDate': '01/28/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/24/2025', 'closedDate': '02/23/2025'}, {'agency': 'Department of State', 'referralDate': '01/24/2025', 'closedDate': '02/19/2025'}]",03/19/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1854926,D1391017,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854925,D1391016,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/24/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854924,D1391015,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/23/2025', 'closedDate': '01/24/2025'}]",02/07/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854923,D1391014,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '02/22/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/23/2025', 'closedDate': '02/22/2025'}, {'agency': 'Department of State', 'referralDate': '01/23/2025', 'closedDate': '02/22/2025'}]",03/11/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1854922,D1391013,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '01/29/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '01/22/2025'}]",01/31/2025,Approved w/Conditions,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854921,D1391012,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/22/2025'}]",04/10/2025,Approved w/Conditions,[],01/14/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854920,D1391011,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854919,D1391010,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '01/30/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '02/14/2025'}]",02/21/2025,Approved w/Conditions,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854918,D1391009,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/23/2025', 'closedDate': '02/22/2025'}, {'agency': 'Department of State', 'referralDate': '01/23/2025', 'closedDate': '02/20/2025'}]",03/11/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854917,D1391008,"[{'agency': 'Department of Defense', 'referralDate': '01/24/2025', 'closedDate': '02/04/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/24/2025', 'closedDate': '02/04/2025'}, {'agency': 'Department of State', 'referralDate': '02/10/2025', 'closedDate': '02/13/2025'}]",02/14/2025,Approved w/Conditions,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854916,D1391007,"[{'agency': 'Department of Defense', 'referralDate': '01/24/2025', 'closedDate': '01/28/2025'}]",01/30/2025,Approved w/Conditions,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854915,D1391006,"[{'agency': 'Department of State', 'referralDate': '01/24/2025', 'closedDate': '01/28/2025'}]",01/29/2025,Approved w/Conditions,[],01/14/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854914,D1391005,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '02/13/2025'}]",02/19/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854913,D1391004,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '01/30/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '02/14/2025'}]",02/21/2025,Approved w/Conditions,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854912,D1391003,"[{'agency': 'Department of Defense', 'referralDate': '01/30/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/30/2025', 'closedDate': '02/05/2025'}]",02/07/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854911,D1391002,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '02/10/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/29/2025'}]",02/13/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854910,D1391001,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/16/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854909,D1391000,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '02/14/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/22/2025'}]",02/20/2025,Approved w/Conditions,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1854908,D1390999,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/16/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/22/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854907,D1390998,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/21/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854906,D1390997,[],01/15/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854905,D1390996,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854904,D1390995,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/16/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/28/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854903,,"[{'agency': 'Department of Defense', 'referralDate': '01/24/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/24/2025', 'closedDate': '02/23/2025'}]",03/13/2025,Returned Without Action,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854902,D1390993,"[{'agency': 'Department of Defense', 'referralDate': '01/14/2025', 'closedDate': '01/28/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/14/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/14/2025', 'closedDate': '01/15/2025'}]",02/03/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854901,,[],01/23/2025,Returned Without Action,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854900,F1390991,"[{'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}]",01/27/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
Z1854899,,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}]",02/27/2025,Returned Without Action,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854898,D1390988,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}]",01/17/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854897,D1390987,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/22/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854896,,"[{'agency': 'Department of Defense', 'referralDate': '02/03/2025', 'closedDate': '02/05/2025'}, {'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': '03/25/2025'}]",,,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1854895,D1390985,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}]",01/28/2025,Approved w/Conditions,[],01/14/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854894,D1390984,"[{'agency': 'Department of Defense', 'referralDate': '01/14/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/14/2025', 'closedDate': '01/30/2025'}, {'agency': 'Department of State', 'referralDate': '01/14/2025', 'closedDate': '02/13/2025'}]",02/21/2025,Approved w/Conditions,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854893,G198432,"[{'agency': 'Department of Defense', 'referralDate': '01/17/2025', 'closedDate': '01/22/2025'}]",01/25/2025,Completed,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1854892,D1390983,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/23/2025', 'closedDate': '02/10/2025'}]",02/10/2025,Approved w/Conditions,[],01/14/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854891,D1390982,"[{'agency': 'Department of Defense', 'referralDate': '01/19/2025', 'closedDate': '01/23/2025'}, {'agency': 'Department of State', 'referralDate': '01/19/2025', 'closedDate': '02/07/2025'}]",02/10/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854890,D1390981,"[{'agency': 'Department of Defense', 'referralDate': '01/24/2025', 'closedDate': '01/28/2025'}]",01/30/2025,Approved w/Conditions,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854889,D1390980,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/23/2025', 'closedDate': '02/10/2025'}]",02/10/2025,Approved w/Conditions,[],01/14/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854888,,[],01/15/2025,Returned Without Action,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854887,D1390978,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '01/23/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '02/03/2025'}]",02/07/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854886,D1390977,"[{'agency': 'Department of Defense', 'referralDate': '01/14/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/14/2025', 'closedDate': '01/15/2025'}]",01/29/2025,Approved w/Conditions,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Re-Export License Application
Z1854885,D1390976,"[{'agency': 'Department of Defense', 'referralDate': '01/14/2025', 'closedDate': '01/16/2025'}]",01/16/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
